store,title,slug,year,state,catalogue_on_sale_date,scraped_date,page_count,pages_downloaded,downloaded,id
woolworths,Woolworths Catalogue 30 Dec 2020 - 5 Jan 2021,woolworths-catalogue-30-dec-2020,2020,Multi-State,2020-12-30,2026-01-03T09:27:31.264154,41,41.0,True,9093
woolworths,Woolworths Catalogue 23 - 29 Dec 2020,woolworths-catalogue-23-dec-2020,2020,Multi-State,2020-12-23,2026-01-03T09:27:37.087429,53,53.0,True,9061
woolworths,Woolworths Catalogue Christmas 16 - 22 Dec 2020,woolworths-catalogue-16-dec-2020,2020,Multi-State,2020-12-16,2026-01-03T09:27:43.253384,65,65.0,True,9043
woolworths,Woolworths Catalogue Christmas Guide 16 - 22 Dec 2020,woolworths-catalogue-christmas-guide-16-dec-2020,2020,Multi-State,2020-12-16,2026-01-03T09:27:47.257979,24,24.0,True,9042
woolworths,Woolworths Catalogue 9 - 15 Dec 2020,woolworths-catalogue-9-dec-2020,2020,Multi-State,2020-12-09,2026-01-03T09:27:53.544528,63,63.0,True,9005
woolworths,"Woolworths Catalogue Christmas Guide 9 - 15 Dec, 2020",woolworths-catalogue-christmas-guide-9-dec-2020,2020,Multi-State,2020-12-09,2026-01-03T09:27:57.456285,24,24.0,True,9003
woolworths,Woolworths Catalogue 2 - 8 Dec 2020,woolworths-catalogue-2-dec-2020,2020,Multi-State,2020-12-02,2026-01-03T09:28:03.594949,61,61.0,True,8963
woolworths,Woolworths Catalogue Christmas Guide 2 - 8 Dec 2020,woolworths-catalogue-christmas-guide-2-dec-2020,2020,Multi-State,2020-12-02,2026-01-03T09:28:06.433620,10,10.0,True,8960
woolworths,Woolworths Catalogue 25 Nov - 1 Dec 2020,woolworths-catalogue-25-nov-2020,2020,Multi-State,2020-11-25,2026-01-03T09:28:12.362814,60,60.0,True,8927
woolworths,Woolworths Catalogue Health 25 Nov - 1 Dec 2020,woolworths-catalogue-health-25-nov-2020,2020,Multi-State,2020-11-25,2026-01-03T09:28:15.114230,8,8.0,True,8925
woolworths,Woolworths Catalogue New Products 25 Nov - 1 Dec 2020,woolworths-catalogue-new-products-25-nov-2020,2020,Multi-State,2020-11-25,2026-01-03T09:28:17.969316,10,10.0,True,8924
woolworths,Woolworths Catalogue Super Sale 25 Nov - 1 Dec 2020,woolworths-catalogue-super-sale-25-nov-2020,2020,Multi-State,2020-11-25,2026-01-03T09:28:20.559577,5,5.0,True,8923
woolworths,Woolworths Catalogue 18 - 24 Nov 2020,woolworths-catalogue-18-nov-2020,2020,Multi-State,2020-11-18,2026-01-03T09:28:26.838605,68,68.0,True,8899
woolworths,Woolworths Catalogue New Products 11 - 24 Nov 2020,woolworths-catalogue-new-products-11-24-nov-2020,2020,Multi-State,2020-11-11,2026-01-03T09:28:29.730618,10,10.0,True,8898
woolworths,Woolworths Catalogue 11 - 17 Nov 2020,woolworths-catalogue-11-nov-2020,2020,Multi-State,2020-11-11,2026-01-03T09:28:35.489124,58,58.0,True,8871
woolworths,Woolworths Catalogue Health and Beauty 11 - 17 Nov 2020,woolworths-catalogue-health-and-beauty-11-nov-2020,2020,Multi-State,2020-11-11,2026-01-03T09:28:38.312423,8,8.0,True,8870
woolworths,Woolworths Catalogue 4 - 10 Nov 2020,woolworths-catalogue-4-nov-2020,2020,Multi-State,2020-11-04,2026-01-03T09:28:43.824051,54,54.0,True,8844
woolworths,Woolworths Catalogue Health and Beauty 4 - 10 Nov 2020,woolworths-catalogue-health-and-beauty-4-10-nov-2020,2020,Multi-State,2020-11-04,2026-01-03T09:28:46.583430,8,8.0,True,8843
woolworths,Woolworths Catalogue Fresh Digital 4 - 10 Nov 2020,woolworths-catalogue-fresh-digital-4-10-nov-2020,2020,Multi-State,2020-11-04,2026-01-03T09:28:49.427022,8,8.0,True,8842
woolworths,Woolworths Catalogue 28 Oct - 3 Nov 2020,woolworths-catalogue-28-oct-2020,2020,Multi-State,2020-10-28,2026-01-03T09:28:54.610898,48,48.0,True,8816
woolworths,Woolworths Catalogue Spring Entertainment 28 Oct - 3 Nov 2020,woolworths-catalogue-spring-entertainment-28-oct-2020,2020,Multi-State,2020-10-28,2026-01-03T09:28:57.573219,9,9.0,True,8814
woolworths,Woolworths Catalogue 21 - 27 Oct 2020,woolworths-catalogue-21-oct-2020,2020,Multi-State,2020-10-21,2026-01-03T09:29:03.215735,59,59.0,True,8788
woolworths,Woolworths Catalogue Halloween 21 - 27 Oct 2020,woolworths-catalogue-halloween-21-oct-2020,2020,Multi-State,2020-10-21,2026-01-03T09:29:06.373283,14,14.0,True,8787
woolworths,Woolworths Catalogue 14 - 20 Oct 2020,woolworths-catalogue-14-oct-2020,2020,Multi-State,2020-10-14,2026-01-03T09:29:11.758417,55,55.0,True,8753
woolworths,Woolworths Catalogue 7 - 13 Oct 2020,woolworths-catalogue-7-oct-2020,2020,Multi-State,2020-10-07,2026-01-03T09:29:16.967840,47,47.0,True,8733
woolworths,Woolworths Catalogue Halloween 7 - 13 Oct 2020,woolworths-catalogue-halloween-7-oct-2020,2020,Multi-State,2020-10-07,2026-01-03T09:29:19.561790,4,4.0,True,8732
woolworths,Woolworths Catalogue Health and Beauty 7 - 13 Oct 2020,woolworths-catalogue-health-and-beauty-7-13-oct-2020,2020,Multi-State,2020-10-07,2026-01-03T09:29:22.363741,8,8.0,True,8723
woolworths,Woolworths Catalogue 30 Sep - 6 Oct 2020,woolworths-catalogue-30-sep-2020,2020,Multi-State,2020-09-30,2026-01-03T09:29:27.556643,50,50.0,True,8705
woolworths,Woolworths Catalogue 23 - 29 Sep 2020,woolworths-catalogue-23-sep-2020,2020,Multi-State,2020-09-23,2026-01-03T09:29:33.030768,55,55.0,True,8682
woolworths,Woolworths Catalogue 16 - 22 Sep 2020,woolworths-catalogue-16-sep-2020,2020,Multi-State,2020-09-16,2026-01-03T09:29:38.445595,53,53.0,True,8663
woolworths,Woolworths Catalogue 9 - 15 Sep 2020,woolworths-catalogue-9-sep-2020,2020,Multi-State,2020-09-09,2026-01-03T09:29:43.987620,56,56.0,True,8630
woolworths,Woolworths Catalogue 2 - 8 Sep 2020,woolworths-catalogue-2-sep-2020,2020,Multi-State,2020-09-02,2026-01-03T09:29:49.800223,58,58.0,True,8604
woolworths,Woolworths Catalogue 26 Aug - 1 Sep 2020,woolworths-catalogue-26-aug-2020,2020,Multi-State,2020-08-26,2026-01-03T09:29:55.469825,59,59.0,True,8580
woolworths,Woolworths Catalogue 19 - 25 Aug 2020,woolworths-catalogue-19-aug-2020,2020,Multi-State,2020-08-19,2026-01-03T09:30:00.890173,50,50.0,True,8557
woolworths,Woolworths Catalogue 12 - 18 Aug 2020,woolworths-catalogue-12-aug-2020,2020,Multi-State,2020-08-12,2026-01-03T09:30:06.342359,52,49.0,True,3249
woolworths,Woolworths Catalogue 5 - 11 Aug 2020,woolworths-catalogue-5-aug-2020,2020,Multi-State,2020-08-05,2026-01-03T09:30:11.693407,50,50.0,True,3227
woolworths,Woolworths Catalogue 29 Jul - 4 Aug 2020,woolworths-catalogue-29-jul-4-aug-2020,2020,Multi-State,2020-07-29,2026-01-03T09:30:17.303697,53,53.0,True,3176
woolworths,Woolworths Catalogue 22 - 28 Jul 2020,woolworths-catalogue-22-jul-2020,2020,Multi-State,1970-01-01,2026-01-03T09:30:23.068168,56,56.0,True,3157
woolworths,Woolworths Catalogue 15 - 21 Jul 2020,woolworths-catalogue-15-21-jul-2020,2020,Multi-State,1970-01-01,2026-01-03T09:30:28.232355,50,50.0,True,3131
woolworths,Woolworths Catalogue 8 - 14 Jul 2020,woolworths-catalogue-8-14-jul-2020,2020,Multi-State,1970-01-01,2026-01-03T09:30:33.628135,52,52.0,True,3111
woolworths,Woolworths Catalogue 1 - 7 Jul 2020,woolworths-catalogue-1-7-jul-2020,2020,Multi-State,1970-01-01,2026-01-03T09:30:39.217649,54,54.0,True,3084
woolworths,Woolworths Catalogue 24 - 30 Jun 2020,woolworths-catalogue-24-30-jun-2020,2020,Multi-State,1970-01-01,2026-01-03T09:30:44.496260,50,50.0,True,3066
woolworths,Woolworths Catalogue 17 - 23 Jun 2020,woolworths-catalogue-17-23-jun-2020,2020,Multi-State,1970-01-01,2026-01-03T09:30:49.820309,50,50.0,True,3042
woolworths,Woolworths Catalogue 10 - 16 Jun 2020,woolworths-catalogue-10-16-jun-2020,2020,Multi-State,1970-01-01,2026-01-03T09:30:55.013247,52,52.0,True,3009
woolworths,Woolworths Catalogue 3 - 9 Jun 2020,woolworths-catalogue-3-9-jun-2020,2020,Multi-State,1970-01-01,2026-01-03T09:31:00.244786,52,52.0,True,2995
woolworths,Woolworths Catalogue 27 May - 2 Jun 2020,woolworths-catalogue-27-may-2-jun-2020,2020,Multi-State,1970-01-01,2026-01-03T09:31:05.088754,47,47.0,True,2972
woolworths,Woolworths Catalogue 20 - 26 May 2020,woolworths-catalogue-20-26-may-2020,2020,Multi-State,1970-01-01,2026-01-03T09:31:09.444331,38,38.0,True,2956
woolworths,Woolworths Catalogue 13 - 19 May 2020,woolworths-catalogue-13-19-may-2020,2020,Multi-State,1970-01-01,2026-01-03T09:31:14.099923,33,33.0,True,2934
woolworths,Woolworths Catalogue 6 - 12 May 2020,woolworths-catalogue-6-12-may-2020,2020,Multi-State,1970-01-01,2026-01-03T09:31:18.034773,32,32.0,True,2909
woolworths,Woolworths Catalogue 29 Apr - 5 May 2020,woolworths-catalogue-29-apr-5-may-2020,2020,Multi-State,1970-01-01,2026-01-03T09:31:22.661817,39,39.0,True,2887
woolworths,Woolworths Catalogue 22 - 28 Apr 2020,woolworths-catalogue-22-28-apr-2020,2020,Multi-State,1970-01-01,2026-01-03T09:31:27.311390,41,41.0,True,2876
woolworths,Woolworths Catalogue 15 - 21 Apr 2020,woolworths-catalogue-15-21-apr-2020,2020,Multi-State,1970-01-01,2026-01-03T09:31:31.740769,38,38.0,True,2845
woolworths,Woolworths Catalogue 8 - 14 Apr 2020,woolworths-catalogue-8-14-apr-2020,2020,Multi-State,1970-01-01,2026-01-03T09:31:36.186997,36,36.0,True,2831
woolworths,Woolworths Catalogue 1 - 7 Apr 2020,woolworths-catalogue-1-7-apr-2020,2020,Multi-State,1970-01-01,2026-01-03T09:31:40.056508,25,25.0,True,2808
woolworths,Woolworths Catalogue Specials 30 Mar 2020 Easter,woolworths-catalogue-specials-30-mar-2020,2020,Multi-State,1970-01-01,2026-01-03T09:31:42.821223,5,5.0,True,2805
woolworths,Woolworths Catalogue 25 - 31 Mar 2020,woolworths-catalogue-25-31-mar-2020,2020,Multi-State,1970-01-01,2026-01-03T09:31:45.898904,9,9.0,True,2786
woolworths,Woolworths Catalogue Specials Mar 2020,woolworths-catalogue-specials-mar-2020,2020,Multi-State,1970-01-01,2026-01-03T09:31:49.835676,28,28.0,True,2777
woolworths,Woolworths Catalogue 18 - 24 Mar 2020,woolworths-catalogue-18-24-mar-2020,2020,Multi-State,1970-01-01,2026-01-03T09:31:54.954415,45,45.0,True,2753
woolworths,Woolworths Catalogue 11 - 17 Mar 2020,woolworths-catalogue-11-17-mar-2020,2020,Multi-State,1970-01-01,2026-01-03T09:31:59.966540,45,45.0,True,2738
woolworths,Woolworths Catalogue 4 - 10 Mar 2020,woolworths-catalogue-4-10-mar-2020,2020,Multi-State,1970-01-01,2026-01-03T09:32:05.128758,44,44.0,True,2702
woolworths,Woolworths Catalogue 26 Feb - 3 Mar 2020,woolworths-catalogue-26-feb-3-mar-2020,2020,Multi-State,1970-01-01,2026-01-03T09:32:10.260020,45,45.0,True,2690
woolworths,Woolworths Catalogue 19 - 25 Feb 2020,woolworths-catalogue-19-25-feb-2020,2020,Multi-State,1970-01-01,2026-01-03T09:32:15.126703,43,43.0,True,2669
woolworths,Woolworths Catalogue 12 - 18 Feb 2020,woolworths-catalogue-12-18-feb-2020,2020,Multi-State,1970-01-01,2026-01-03T09:32:20.422459,45,45.0,True,2642
woolworths,Woolworths Catalogue 5 - 11 Feb 2020,woolworths-catalogue-5-11-feb-2020,2020,Multi-State,1970-01-01,2026-01-03T09:32:25.497170,44,44.0,True,2607
woolworths,Woolworths Catalogue 29 Jan - 4 Feb 2020,woolworths-catalogue-29-jan-4-feb-2020,2020,Multi-State,1970-01-01,2026-01-03T09:32:30.095017,40,40.0,True,2590
woolworths,Woolworths Catalogue 22 - 28 Jan 2020,woolworths-catalogue-22-28-jan-2020,2020,Multi-State,1970-01-01,2026-01-03T09:32:34.677034,39,39.0,True,2565
woolworths,Woolworths Catalogue 15 - 21 Jan 2020,woolworths-catalogue-15-21-jan-2020,2020,Multi-State,1970-01-01,2026-01-03T09:32:39.384420,37,37.0,True,2542
woolworths,Woolworths Catalogue Meals 15 - 21 Jan 2020 ,woolworths-catalogue-meals-15-21-jan-2020,2020,Multi-State,1970-01-01,2026-01-03T09:32:42.195255,8,8.0,True,2541
woolworths,Woolworths Catalogue 8 - 14 Jan 2020,woolworths-catalogue-8-14-jan-2020,2020,Multi-State,1970-01-01,2026-01-03T09:32:46.672135,38,38.0,True,2521
woolworths,Woolworths Catalogue 2 - 7 Jan 2020,woolworths-catalogue-2-7-jan-2020,2020,Multi-State,1970-01-01,2026-01-03T09:32:51.131273,37,37.0,True,2500
woolworths,Woolworths Catalogue 26 Dec - 1 Jan 2020,woolworths-catalogue-26-dec-1-jan-2019,2020,Multi-State,1970-01-01,2026-01-03T09:32:55.224839,32,32.0,True,2476
woolworths,Woolworths Catalogue 29 Dec 2021 - 4 Jan 2022,woolworths-catalogue-29-dec-2021,2021,Multi-State,2021-12-29,2026-01-03T09:32:59.867375,38,38.0,True,17864
woolworths,Woolworths Catalogue 22 - 28 Dec 2021,woolworths-catalogue-22-dec-2021,2021,Multi-State,2021-12-22,2026-01-03T09:33:04.942371,48,48.0,True,17830
woolworths,Woolworths Catalogue 15 - 21 Dec 2021,woolworths-catalogue-15-dec-2021,2021,Multi-State,2021-12-15,2026-01-03T09:33:10.403143,54,54.0,True,17812
woolworths,Woolworths Catalogue 8 - 14 Dec 2021,woolworths-catalogue-8-dec-2021,2021,Multi-State,2021-12-08,2026-01-03T09:33:15.463836,50,50.0,True,17777
woolworths,Woolworths Catalogue 1 - 7 Dec 2021 NSW,woolworths-catalogue-1-dec-2021-nsw,2021,NSW,2021-12-01,2026-01-03T09:33:19.386256,52,52.0,True,17747
woolworths,Woolworths Catalogue 1 - 7 Dec 2021 VIC ,woolworths-catalogue-1-7-dec-2021-vic,2021,VIC,2021-12-01,2026-01-03T09:33:24.764078,52,52.0,True,17746
woolworths,Woolworths Catalogue Christmas Inspiration 1 - 7 Dec 2021,woolworths-catalogue-christmas-inspiration-1-dec-2021,2021,Multi-State,2021-12-01,2026-01-03T09:33:28.442638,22,22.0,True,17745
woolworths,Woolworths Catalogue 24 - 30 Nov 2021,woolworths-catalogue-24-nov-2021,2021,Multi-State,2021-11-24,2026-01-03T09:33:33.647367,50,50.0,True,17713
woolworths,Woolworths Catalogue Black Friday 2021,woolworths-catalogue-black-friday-2021,2021,Multi-State,2021-11-24,2026-01-03T09:33:37.047756,16,16.0,True,17712
woolworths,Woolworths Catalogue 17 - 23 Nov 2021,woolworths-catalogue-17-nov-2021,2021,Multi-State,2021-11-17,2026-01-03T09:33:42.130851,49,49.0,True,17681
woolworths,Woolworths Catalogue 10 - 16 Nov 2021,woolworths-catalogue-10-nov-2021,2021,Multi-State,2021-11-10,2026-01-03T09:33:47.126069,49,49.0,True,17654
woolworths,Woolworths Catalogue 3 - 9 Nov 2021,woolworths-catalogue-3-nov-2021,2021,Multi-State,2021-11-03,2026-01-03T09:33:52.269634,50,50.0,True,17620
woolworths,Woolworths Catalogue Health & Beauty 3 - 9 Nov 2021,woolworths-catalogue-health-and-beauty-3-nov-2021,2021,Multi-State,2021-11-03,2026-01-03T09:33:55.121257,8,8.0,True,17619
woolworths,Woolworths Catalogue 27 Oct - 2 Nov 2021,woolworths-catalogue-27-oct-2021,2021,Multi-State,2021-10-27,2026-01-03T09:34:00.196056,51,51.0,True,17591
woolworths,Woolworths Catalogue 20 - 26 Oct 2021,woolworths-catalogue-20-oct-2021,2021,Multi-State,2021-10-20,2026-01-03T09:34:05.392679,48,48.0,True,17563
woolworths,Woolworths Catalogue Halloween 20 - 26 Oct 2021,woolworths-catalogue-halloween-20-oct-2021,2021,Multi-State,2021-10-20,2026-01-03T09:34:08.561087,14,14.0,True,17561
woolworths,Woolworths Catalogue 13 - 19 Oct 2021,woolworths-catalogue-13-oct-2021,2021,Multi-State,2021-10-13,2026-01-03T09:34:13.532132,49,49.0,True,17531
woolworths,Woolworths Catalogue 6 - 12 Oct 2021,woolworths-catalogue-6-oct-2021,2021,Multi-State,2021-10-06,2026-01-03T09:34:18.457639,42,42.0,True,17508
woolworths,Woolworths Catalogue 29 Sep - 5 Oct 2021,woolworths-catalogue-29-sep-2021,2021,Multi-State,2021-09-29,2026-01-03T09:34:23.462033,44,44.0,True,17481
woolworths,Woolworths Catalogue Halloween 29 Sep - 5 Oct 2021,woolworths-catalogue-halloween-29-sep-2021,2021,Multi-State,2021-09-29,2026-01-03T09:34:26.451953,10,10.0,True,17479
woolworths,Woolworths Catalogue 22 - 28 Sep 2021,woolworths-catalogue-22-sep-2021,2021,Multi-State,2021-09-22,2026-01-03T09:34:31.225791,45,45.0,True,17460
woolworths,Woolworths Catalogue 15 - 21 Sep 2021,woolworths-catalogue-15-sep-2021,2021,Multi-State,2021-09-15,2026-01-03T09:34:36.344505,53,53.0,True,17421
woolworths,Woolworths Catalogue 8 - 14 Sep 2021,woolworths-catalogue-8-sep-2021,2021,Multi-State,2021-09-08,2026-01-03T09:34:41.492056,47,47.0,True,17394
woolworths,Woolworths Catalogue 1 - 7 Sep 2021,woolworths-catalogue-1-sep-2021,2021,Multi-State,2021-09-01,2026-01-03T09:34:46.658562,51,51.0,True,17368
woolworths,Woolworths Catalogue 25 - 31 Aug 2021,woolworths-catalogue-25-aug-2021,2021,Multi-State,2021-08-25,2026-01-03T09:34:51.657431,41,41.0,True,17336
woolworths,Woolworths Catalogue 18 - 24 Aug 2021,woolworths-catalogue-18-aug-2021,2021,Multi-State,2021-08-18,2026-01-03T09:34:57.042539,52,52.0,True,17307
woolworths,Woolworths Catalogue 11 - 17 Aug 2021,woolworths-catalogue-11-aug-2021,2021,Multi-State,2021-08-11,2026-01-03T09:35:01.746975,44,44.0,True,17292
woolworths,Woolworths Catalogue 4 - 10 Aug 2021,woolworths-catalogue-4-aug-2021,2021,Multi-State,2021-08-04,2026-01-03T09:35:06.724365,49,49.0,True,17269
woolworths,Woolworths Catalogue 28 Jul - 3 Aug 2021,woolworths-catalogue-28-jul-2021,2021,Multi-State,2021-07-28,2026-01-03T09:35:11.233994,40,40.0,True,17249
woolworths,Woolworths Catalogue 21 - 27 Jul 2021,woolworths-catalogue-21-jul-2021,2021,Multi-State,2021-07-21,2026-01-03T09:35:16.260053,43,43.0,True,17231
woolworths,Woolworths Catalogue 14 - 20 Jul 2021,woolworths-catalogue-14-jul-2021,2021,Multi-State,2021-07-14,2026-01-03T09:35:21.194734,42,42.0,True,17214
woolworths,Woolworths Catalogue 7 - 13 Jul 2021,woolworths-catalogue-7-jul-2021,2021,Multi-State,2021-07-07,2026-01-03T09:35:26.415166,48,48.0,True,17194
woolworths,Woolworths Catalogue 30 Jun - 6 Jul 2021,woolworths-catalogue-30-jun-2021,2021,Multi-State,2021-06-30,2026-01-03T09:35:31.001242,38,38.0,True,17173
woolworths,Woolworths Catalogue 23 - 29 Jun 2021,woolworths-catalogue-23-jun-2021,2021,Multi-State,2021-06-23,2026-01-03T09:35:36.217374,51,51.0,True,17154
woolworths,Woolworths Catalogue 16- 22 Jun 2021,woolworths-catalogue-16-jun-2021,2021,Multi-State,2021-06-16,2026-01-03T09:35:41.632739,52,52.0,True,17134
woolworths,Woolworths Catalogue 9 - 15 Jun 2021,woolworths-catalogue-9-jun-2021,2021,Multi-State,2021-06-09,2026-01-03T09:35:46.871313,50,50.0,True,17117
woolworths,Woolworths Catalogue 2 - 8 Jun 2021,woolworths-catalogue-2-jun-2021,2021,Multi-State,2021-06-02,2026-01-03T09:35:51.783682,44,44.0,True,17092
woolworths,Woolworths Catalogue 26 May - 1 Jun 2021,woolworths-catalogue-26-may-2021,2021,Multi-State,2021-05-26,2026-01-03T09:35:56.683292,43,43.0,True,17071
woolworths,Woolworths Catalogue 19 - 25 May 2021,woolworths-catalogue-19-may-2021,2021,Multi-State,2021-05-19,2026-01-03T09:36:01.757244,46,46.0,True,9613
woolworths,Woolworths Catalogue 12 - 18 May 2021,woolworths-catalogue-12-may-2021,2021,Multi-State,2021-05-12,2026-01-03T09:36:06.647641,44,44.0,True,9589
woolworths,Woolworths Catalogue 5 - 11 May 2021,woolworths-catalogue-5-may-2021,2021,Multi-State,2021-05-05,2026-01-03T09:36:12.105659,51,50.0,True,9568
woolworths,Woolworths Catalogue 28 Apr - 4 May 2021,woolworths-catalogue-28-apr-2021,2021,Multi-State,2021-04-28,2026-01-03T09:36:17.665394,50,50.0,True,9538
woolworths,Woolworths Catalogue 21 - 27 Apr 2021,woolworths-catalogue-21-apr-2021,2021,Multi-State,2021-04-21,2026-01-03T09:36:22.574748,46,46.0,True,9515
woolworths,Woolworths Catalogue Health & Beauty 21 - 27 Apr 2021,woolworths-catalogue-health-and-beauty-21-apr-2021,2021,Multi-State,2021-04-21,2026-01-03T09:36:25.445375,8,8.0,True,9513
woolworths,Woolworths Catalogue 14 - 20 Apr 2021,woolworths-catalogue-14-apr-2021,2021,Multi-State,2021-04-14,2026-01-03T09:36:30.492320,47,47.0,True,9504
woolworths,Woolworths Catalogue Health & Beauty 14 - 20 Apr 2021,woolworths-catalogue-health-and-beauty-14-apr-2021,2021,Multi-State,2021-04-14,2026-01-03T09:36:33.377525,8,8.0,True,9501
woolworths,Woolworths Catalogue 7 - 13 Apr 2021,woolworths-catalogue-7-apr-2021,2021,Multi-State,2021-04-07,2026-01-03T09:36:38.053785,42,42.0,True,9461
woolworths,Woolworths Catalogue 31 Mar - 6 Apr 2021,woolworths-catalogue-31-mar-2021,2021,Multi-State,2021-03-31,2026-01-03T09:36:43.074181,49,49.0,True,9441
woolworths,Woolworths Catalogue 24 - 30 Mar 2021,woolworths-catalogue-24-mar-2021,2021,Multi-State,2021-03-24,2026-01-03T09:36:47.962197,44,44.0,True,9414
woolworths,Woolworths Catalogue 17 - 23 Mar 2021,woolworths-catalogue-17-mar-2021,2021,Multi-State,2021-03-17,2026-01-03T09:36:53.287314,53,53.0,True,9384
woolworths,Woolworths Catalogue 10 - 16 Mar 2021,woolworths-catalogue-10-mar-2021,2021,Multi-State,2021-03-10,2026-01-03T09:36:58.302327,49,49.0,True,9355
woolworths,Woolworths Catalogue 10 - 16 Mar 2021,woolworths-catalogue-10-16-mar-2021,2021,Multi-State,2021-03-10,2026-01-03T09:37:01.059678,8,8.0,True,9354
woolworths,Woolworths Catalogue 3 - 9 Mar 2021,woolworths-catalogue-3-mar-2021,2021,Multi-State,2021-03-03,2026-01-03T09:37:06.184936,48,48.0,True,9321
woolworths,Woolworths Catalogue Health and Beauty 3 - 9 Mar 2021,woolworths-catalogue-health-and-beauty-3-9-mar-2021,2021,Multi-State,2021-03-03,2026-01-03T09:37:08.995558,8,8.0,True,9320
woolworths,Woolworths Catalogue 24 Feb - 2 Mar 2021,woolworths-catalogue-24-feb-2021,2021,Multi-State,2021-02-24,2026-01-03T09:37:13.938813,47,47.0,True,9299
woolworths,Woolworths Catalogue Baby Products 24 Feb - 2 Mar 2021,woolworths-catalogue-baby-products-24-feb-2021,2021,Multi-State,2021-02-24,2026-01-03T09:37:18.924740,47,47.0,True,9297
woolworths,Woolworths Catalogue 17 - 23 Feb 2021,woolworths-catalogue-17-feb-2021,2021,Multi-State,2021-02-17,2026-01-03T09:37:24.076448,50,50.0,True,9270
woolworths,Woolworths Catalogue 10 - 16 Feb 2021,woolworths-catalogue-10-feb-2021,2021,Multi-State,2021-02-10,2026-01-03T09:37:29.231054,48,48.0,True,9241
woolworths,Woolworths Catalogue 3 - 9 Feb 2021,woolworths-catalogue-3-feb-2021,2021,Multi-State,2021-02-03,2026-01-03T09:37:34.193106,46,46.0,True,9213
woolworths,Woolworths Catalogue 27 Jan - 2 Feb 2021,woolworths-catalogue-27-jan-2021,2021,Multi-State,2021-01-27,2026-01-03T09:37:39.738130,51,51.0,True,9189
woolworths,Woolworths Catalogue Health and Beauty 27 Jan - 2 Feb 2021,woolworths-catalogue-health-and-beauty-27-jan-2021,2021,Multi-State,2021-01-27,2026-01-03T09:37:42.549350,8,8.0,True,9187
woolworths,Woolworths Catalogue Back to School 27 Jan 2021,woolworths-catalogue-back-to-school-27-jan-2021,2021,Multi-State,2021-01-27,2026-01-03T09:37:45.791282,16,16.0,True,9185
woolworths,Woolworths Catalogue 20 - 26 Jan 2021,woolworths-catalogue-20-jan-2021,2021,Multi-State,2021-01-20,2026-01-03T09:37:51.110414,52,52.0,True,9165
woolworths,Woolworths Catalogue Health Beauty 20 - 26 Jan 2021,woolworths-catalogue-health-beauty-20-jan-2021,2021,Multi-State,2021-01-20,2026-01-03T09:37:54.013422,8,8.0,True,9163
woolworths,Woolworths Catalogue 13 - 19 Jan 2021,woolworths-catalogue-13-jan-2021,2021,Multi-State,2021-01-13,2026-01-03T09:37:59.707002,54,54.0,True,9137
woolworths,Woolworths Catalogue 6 - 12 Jan 2021,woolworths-catalogue-6-jan-2021,2021,Multi-State,2021-01-06,2026-01-03T09:38:04.772988,44,44.0,True,9112
woolworths,Woolworths Catalogue New Year 2022 - 2023,woolworths-catalogue-new-year-2022,2022,Multi-State,2022-12-28,2026-01-03T09:38:09.164010,28,28.0,True,19493
woolworths,Woolworths Catalogue Christmas 21 - 27 Dec 2022,woolworths-catalogue-christmas-21-dec-2022,2022,Multi-State,2022-12-21,2026-01-03T09:38:13.979205,47,47.0,True,19451
woolworths,Woolworths Catalogue Christmas 14 - 20 Dec 2022,woolworths-catalogue-christmas-14-dec-2022,2022,Multi-State,2022-12-14,2026-01-03T09:38:19.408777,50,50.0,True,19419
woolworths,Woolworths Catalogue 7 - 13 Dec 2022,woolworths-catalogue-7-dec-2022,2022,Multi-State,2022-12-07,2026-01-03T09:38:24.735651,48,48.0,True,19372
woolworths,Woolworths Catalogue 30 Nov - 6 Dec 2022,woolworths-catalogue-30-nov-2022,2022,Multi-State,2022-11-30,2026-01-03T09:38:29.924690,46,46.0,True,19335
woolworths,Woolworths Catalogue Christmas 30 Nov - 27 Dec 2022,woolworths-catalogue-christmas-30-nov-2022,2022,Multi-State,2022-11-30,2026-01-03T09:38:33.871184,26,26.0,True,19334
woolworths,Woolworths Catalogue 23 - 29 Nov 2022,woolworths-catalogue-23-nov-2022,2022,Multi-State,2022-11-23,2026-01-03T09:38:39.011006,44,44.0,True,19305
woolworths,Woolworths Catalogue Black Friday 2022,woolworths-catalogue-black-friday-2022,2022,Multi-State,2022-11-23,2026-01-03T09:38:42.861905,14,14.0,True,19303
woolworths,Woolworths Catalogue Health & Beauty 23 - 29 Nov 2022,woolworths-catalogue-health-and-beauty-23-nov-2022,2022,Multi-State,2022-11-23,2026-01-03T09:38:46.710125,8,8.0,True,19302
woolworths,Woolworths Catalogue 16 - 22 Nov 2022,woolworths-catalogue-16-nov-2022,2022,Multi-State,2022-11-16,2026-01-03T09:38:52.540009,54,54.0,True,19261
woolworths,Woolworths Catalogue 9 - 15 Nov 2022,woolworths-catalogue-9-nov-2022,2022,Multi-State,2022-11-09,2026-01-03T09:38:58.064383,48,48.0,True,19232
woolworths,Woolworths Catalogue Health & Beauty 9 - 15 Nov 2022,woolworths-catalogue-health-and-beauty-9-nov-2022,2022,Multi-State,2022-11-09,2026-01-03T09:39:01.195012,10,10.0,True,19231
