Store,Timestamp,Product Name,Size,Original Price,Discounted Price,Unit Price,Product Link
Adelaide's Finest,2025-05-06 19:18:11,AFS Patisserie Berries & Cheesecake Danish Each,Each,N/A,6.50,$6.50 each,https://shop.adelaidesfinest.com.au//product/508232/afs-patisserie-berries-cheesecake-danish-each
Adelaide's Finest,2025-05-06 19:18:11,AFS Patisserie Poached Pear & Custard Danish Each,Each,N/A,6.50,$6.50 Each,https://shop.adelaidesfinest.com.au//product/500665/afs-patisserie-poached-pear-custard-danish-each
Adelaide's Finest,2025-05-06 19:18:11,AFS Patisserie Raspberries & Pistachio Danish Each,Each,N/A,6.50,$6.50 each,https://shop.adelaidesfinest.com.au//product/508441/afs-patisserie-raspberries-pistachio-danish-each
Adelaide's Finest,2025-05-06 19:18:11,In Store Bakery AFS Patisserie Limoncello Cannoli Each,Each,N/A,4.50,$4.50 each,https://shop.adelaidesfinest.com.au//product/513841/in-store-bakery-afs-patisserie-limoncello-cannoli-each
Adelaide's Finest,2025-05-06 19:18:11,AFS Patisserie Danish Apple Crumble Each,Each,N/A,6.50,N/A,https://shop.adelaidesfinest.com.au//product/508494/afs-patisserie-danish-apple-crumble-each
Adelaide's Finest,2025-05-06 19:18:11,AFS Patisserie Peach Melba Danish Each,Each,N/A,6.50,$6.50 each,https://shop.adelaidesfinest.com.au//product/508279/afs-patisserie-peach-melba-danish-each
Adelaide's Finest,2025-05-06 19:18:11,In Store Bakery AFS Patisserie Sicilian Cannoli Each,Each,N/A,4.50,$4.50 each,https://shop.adelaidesfinest.com.au//product/513843/in-store-bakery-afs-patisserie-sicilian-cannoli-each
Adelaide's Finest,2025-05-06 19:18:11,AFS Patisserie Strawberries & Cream Cheese Danish Each,Each,N/A,6.50,$6.50 Each,https://shop.adelaidesfinest.com.au//product/501755/afs-patisserie-strawberries-cream-cheese-danish-each
Adelaide's Finest,2025-05-06 19:18:11,Avocado Hass Each,Each,N/A,2.90,$2.90 Each,https://shop.adelaidesfinest.com.au//product/498260/avocado-hass-each
Adelaide's Finest,2025-05-06 19:18:11,Bananas Loose 500g,500g,N/A,2.45,$4.90 per kg,https://shop.adelaidesfinest.com.au//product/498288/bananas-loose-500g
Adelaide's Finest,2025-05-06 19:18:11,Strawberries Punnet 250g,250g,N/A,5.50,$22.00 per kg,https://shop.adelaidesfinest.com.au//product/329576/strawberries-punnet-250g
Adelaide's Finest,2025-05-06 19:18:11,Watermelon Cut 2kg,2kg,N/A,9.80,$4.90 per kg,https://shop.adelaidesfinest.com.au//product/498254/watermelon-cut-2kg
Adelaide's Finest,2025-05-06 19:18:11,Sweetcorn Each,Each,N/A,1.50,$1.50 Each,https://shop.adelaidesfinest.com.au//product/498304/sweetcorn-each
