store,title,slug,year,state,catalogue_on_sale_date,scraped_date,page_count,pages_downloaded,downloaded,id
woolworths,Woolworths Catalogue 30 Dec 2020 - 5 Jan 2021,woolworths-catalogue-30-dec-2020,2020,Multi-State,2020-12-30,2025-11-27T15:02:42.192096,41,41.0,True,9093
woolworths,Woolworths Catalogue 23 - 29 Dec 2020,woolworths-catalogue-23-dec-2020,2020,Multi-State,2020-12-23,2025-11-27T15:02:45.636211,53,53.0,True,9061
woolworths,Woolworths Catalogue Christmas 16 - 22 Dec 2020,woolworths-catalogue-16-dec-2020,2020,Multi-State,2020-12-16,2025-11-27T15:02:49.475627,65,65.0,True,9043
woolworths,Woolworths Catalogue Christmas Guide 16 - 22 Dec 2020,woolworths-catalogue-christmas-guide-16-dec-2020,2020,Multi-State,2020-12-16,2025-11-27T15:02:50.794865,24,24.0,True,9042
woolworths,Woolworths Catalogue 9 - 15 Dec 2020,woolworths-catalogue-9-dec-2020,2020,Multi-State,2020-12-09,2025-11-27T15:02:54.285954,63,63.0,True,9005
woolworths,"Woolworths Catalogue Christmas Guide 9 - 15 Dec, 2020",woolworths-catalogue-christmas-guide-9-dec-2020,2020,Multi-State,2020-12-09,2025-11-27T15:02:55.751143,24,24.0,True,9003
woolworths,Woolworths Catalogue 2 - 8 Dec 2020,woolworths-catalogue-2-dec-2020,2020,Multi-State,2020-12-02,2025-11-27T15:02:59.426208,61,61.0,True,8963
woolworths,Woolworths Catalogue Christmas Guide 2 - 8 Dec 2020,woolworths-catalogue-christmas-guide-2-dec-2020,2020,Multi-State,2020-12-02,2025-11-27T15:02:59.990328,10,10.0,True,8960
woolworths,Woolworths Catalogue 25 Nov - 1 Dec 2020,woolworths-catalogue-25-nov-2020,2020,Multi-State,2020-11-25,2025-11-27T15:03:03.879487,60,60.0,True,8927
woolworths,Woolworths Catalogue Health 25 Nov - 1 Dec 2020,woolworths-catalogue-health-25-nov-2020,2020,Multi-State,2020-11-25,2025-11-27T15:03:04.450916,8,8.0,True,8925
woolworths,Woolworths Catalogue New Products 25 Nov - 1 Dec 2020,woolworths-catalogue-new-products-25-nov-2020,2020,Multi-State,2020-11-25,2025-11-27T15:03:05.137272,10,10.0,True,8924
woolworths,Woolworths Catalogue Super Sale 25 Nov - 1 Dec 2020,woolworths-catalogue-super-sale-25-nov-2020,2020,Multi-State,2020-11-25,2025-11-27T15:03:05.431657,5,5.0,True,8923
woolworths,Woolworths Catalogue 18 - 24 Nov 2020,woolworths-catalogue-18-nov-2020,2020,Multi-State,2020-11-18,2025-11-27T15:03:09.396244,68,68.0,True,8899
woolworths,Woolworths Catalogue New Products 11 - 24 Nov 2020,woolworths-catalogue-new-products-11-24-nov-2020,2020,Multi-State,2020-11-11,2025-11-27T15:03:09.938501,10,10.0,True,8898
woolworths,Woolworths Catalogue 11 - 17 Nov 2020,woolworths-catalogue-11-nov-2020,2020,Multi-State,2020-11-11,2025-11-27T15:03:13.323620,58,58.0,True,8871
woolworths,Woolworths Catalogue Health and Beauty 11 - 17 Nov 2020,woolworths-catalogue-health-and-beauty-11-nov-2020,2020,Multi-State,2020-11-11,2025-11-27T15:03:13.863821,8,8.0,True,8870
woolworths,Woolworths Catalogue 4 - 10 Nov 2020,woolworths-catalogue-4-nov-2020,2020,Multi-State,2020-11-04,2025-11-27T15:03:17.055941,54,54.0,True,8844
woolworths,Woolworths Catalogue Health and Beauty 4 - 10 Nov 2020,woolworths-catalogue-health-and-beauty-4-10-nov-2020,2020,Multi-State,2020-11-04,2025-11-27T15:03:17.555376,8,8.0,True,8843
woolworths,Woolworths Catalogue Fresh Digital 4 - 10 Nov 2020,woolworths-catalogue-fresh-digital-4-10-nov-2020,2020,Multi-State,2020-11-04,2025-11-27T15:03:18.001702,8,8.0,True,8842
woolworths,Woolworths Catalogue 28 Oct - 3 Nov 2020,woolworths-catalogue-28-oct-2020,2020,Multi-State,2020-10-28,2025-11-27T15:03:20.733576,48,48.0,True,8816
woolworths,Woolworths Catalogue Spring Entertainment 28 Oct - 3 Nov 2020,woolworths-catalogue-spring-entertainment-28-oct-2020,2020,Multi-State,2020-10-28,2025-11-27T15:03:21.360735,9,9.0,True,8814
woolworths,Woolworths Catalogue 21 - 27 Oct 2020,woolworths-catalogue-21-oct-2020,2020,Multi-State,2020-10-21,2025-11-27T15:03:25.013186,59,59.0,True,8788
woolworths,Woolworths Catalogue Halloween 21 - 27 Oct 2020,woolworths-catalogue-halloween-21-oct-2020,2020,Multi-State,2020-10-21,2025-11-27T15:03:25.853104,14,14.0,True,8787
woolworths,Woolworths Catalogue 14 - 20 Oct 2020,woolworths-catalogue-14-oct-2020,2020,Multi-State,2020-10-14,2025-11-27T15:03:28.994502,55,55.0,True,8753
woolworths,Woolworths Catalogue 7 - 13 Oct 2020,woolworths-catalogue-7-oct-2020,2020,Multi-State,2020-10-07,2025-11-27T15:03:31.863104,47,47.0,True,8733
woolworths,Woolworths Catalogue Halloween 7 - 13 Oct 2020,woolworths-catalogue-halloween-7-oct-2020,2020,Multi-State,2020-10-07,2025-11-27T15:03:32.266708,4,4.0,True,8732
woolworths,Woolworths Catalogue Health and Beauty 7 - 13 Oct 2020,woolworths-catalogue-health-and-beauty-7-13-oct-2020,2020,Multi-State,2020-10-07,2025-11-27T15:03:32.769235,8,8.0,True,8723
woolworths,Woolworths Catalogue 30 Sep - 6 Oct 2020,woolworths-catalogue-30-sep-2020,2020,Multi-State,2020-09-30,2025-11-27T15:03:35.078292,50,50.0,True,8705
woolworths,Woolworths Catalogue 23 - 29 Sep 2020,woolworths-catalogue-23-sep-2020,2020,Multi-State,2020-09-23,2025-11-27T15:03:38.412135,55,55.0,True,8682
woolworths,Woolworths Catalogue 16 - 22 Sep 2020,woolworths-catalogue-16-sep-2020,2020,Multi-State,2020-09-16,2025-11-27T15:03:41.506471,53,53.0,True,8663
woolworths,Woolworths Catalogue 9 - 15 Sep 2020,woolworths-catalogue-9-sep-2020,2020,Multi-State,2020-09-09,2025-11-27T15:03:44.659032,56,56.0,True,8630
woolworths,Woolworths Catalogue 2 - 8 Sep 2020,woolworths-catalogue-2-sep-2020,2020,Multi-State,2020-09-02,2025-11-27T15:03:47.941155,58,58.0,True,8604
woolworths,Woolworths Catalogue 26 Aug - 1 Sep 2020,woolworths-catalogue-26-aug-2020,2020,Multi-State,2020-08-26,2025-11-27T15:03:51.256042,59,59.0,True,8580
woolworths,Woolworths Catalogue 19 - 25 Aug 2020,woolworths-catalogue-19-aug-2020,2020,Multi-State,2020-08-19,2025-11-27T15:03:53.856323,50,50.0,True,8557
woolworths,Woolworths Catalogue 12 - 18 Aug 2020,woolworths-catalogue-12-aug-2020,2020,Multi-State,2020-08-12,2025-11-27T15:03:56.790554,52,49.0,True,3249
woolworths,Woolworths Catalogue 5 - 11 Aug 2020,woolworths-catalogue-5-aug-2020,2020,Multi-State,2020-08-05,2025-11-27T15:03:59.794475,50,50.0,True,3227
woolworths,Woolworths Catalogue 29 Jul - 4 Aug 2020,woolworths-catalogue-29-jul-4-aug-2020,2020,Multi-State,2020-07-29,2025-11-27T15:04:03.122476,53,53.0,True,3176
woolworths,Woolworths Catalogue 22 - 28 Jul 2020,woolworths-catalogue-22-jul-2020,2020,Multi-State,1970-01-01,2025-11-27T15:04:06.645439,56,56.0,True,3157
woolworths,Woolworths Catalogue 15 - 21 Jul 2020,woolworths-catalogue-15-21-jul-2020,2020,Multi-State,1970-01-01,2025-11-27T15:04:09.507280,50,50.0,True,3131
woolworths,Woolworths Catalogue 8 - 14 Jul 2020,woolworths-catalogue-8-14-jul-2020,2020,Multi-State,1970-01-01,2025-11-27T15:04:12.820294,52,52.0,True,3111
woolworths,Woolworths Catalogue 1 - 7 Jul 2020,woolworths-catalogue-1-7-jul-2020,2020,Multi-State,1970-01-01,2025-11-27T15:04:15.941073,54,54.0,True,3084
woolworths,Woolworths Catalogue 24 - 30 Jun 2020,woolworths-catalogue-24-30-jun-2020,2020,Multi-State,1970-01-01,2025-11-27T15:04:18.815707,50,50.0,True,3066
woolworths,Woolworths Catalogue 17 - 23 Jun 2020,woolworths-catalogue-17-23-jun-2020,2020,Multi-State,1970-01-01,2025-11-27T15:04:21.519568,50,50.0,True,3042
woolworths,Woolworths Catalogue 10 - 16 Jun 2020,woolworths-catalogue-10-16-jun-2020,2020,Multi-State,1970-01-01,2025-11-27T15:04:24.510844,52,52.0,True,3009
woolworths,Woolworths Catalogue 3 - 9 Jun 2020,woolworths-catalogue-3-9-jun-2020,2020,Multi-State,1970-01-01,2025-11-27T15:04:27.448760,52,52.0,True,2995
woolworths,Woolworths Catalogue 27 May - 2 Jun 2020,woolworths-catalogue-27-may-2-jun-2020,2020,Multi-State,1970-01-01,2025-11-27T15:04:30.083436,47,47.0,True,2972
woolworths,Woolworths Catalogue 20 - 26 May 2020,woolworths-catalogue-20-26-may-2020,2020,Multi-State,1970-01-01,2025-11-27T15:04:32.207494,38,38.0,True,2956
woolworths,Woolworths Catalogue 13 - 19 May 2020,woolworths-catalogue-13-19-may-2020,2020,Multi-State,1970-01-01,2025-11-27T15:04:33.838375,33,33.0,True,2934
woolworths,Woolworths Catalogue 6 - 12 May 2020,woolworths-catalogue-6-12-may-2020,2020,Multi-State,1970-01-01,2025-11-27T15:04:35.700394,32,32.0,True,2909
woolworths,Woolworths Catalogue 29 Apr - 5 May 2020,woolworths-catalogue-29-apr-5-may-2020,2020,Multi-State,1970-01-01,2025-11-27T15:04:37.908024,39,39.0,True,2887
woolworths,Woolworths Catalogue 22 - 28 Apr 2020,woolworths-catalogue-22-28-apr-2020,2020,Multi-State,1970-01-01,2025-11-27T15:04:40.083333,41,41.0,True,2876
woolworths,Woolworths Catalogue 15 - 21 Apr 2020,woolworths-catalogue-15-21-apr-2020,2020,Multi-State,1970-01-01,2025-11-27T15:04:42.214655,38,38.0,True,2845
woolworths,Woolworths Catalogue 8 - 14 Apr 2020,woolworths-catalogue-8-14-apr-2020,2020,Multi-State,1970-01-01,2025-11-27T15:04:44.860838,36,36.0,True,2831
woolworths,Woolworths Catalogue 1 - 7 Apr 2020,woolworths-catalogue-1-7-apr-2020,2020,Multi-State,1970-01-01,2025-11-27T15:04:46.525235,25,25.0,True,2808
woolworths,Woolworths Catalogue Specials 30 Mar 2020 Easter,woolworths-catalogue-specials-30-mar-2020,2020,Multi-State,1970-01-01,2025-11-27T15:04:46.845842,5,5.0,True,2805
woolworths,Woolworths Catalogue 25 - 31 Mar 2020,woolworths-catalogue-25-31-mar-2020,2020,Multi-State,1970-01-01,2025-11-27T15:04:47.353666,9,9.0,True,2786
woolworths,Woolworths Catalogue Specials Mar 2020,woolworths-catalogue-specials-mar-2020,2020,Multi-State,1970-01-01,2025-11-27T15:04:48.791319,28,28.0,True,2777
woolworths,Woolworths Catalogue 18 - 24 Mar 2020,woolworths-catalogue-18-24-mar-2020,2020,Multi-State,1970-01-01,2025-11-27T15:04:52.039488,45,45.0,True,2753
woolworths,Woolworths Catalogue 11 - 17 Mar 2020,woolworths-catalogue-11-17-mar-2020,2020,Multi-State,1970-01-01,2025-11-27T15:04:54.303066,45,45.0,True,2738
woolworths,Woolworths Catalogue 4 - 10 Mar 2020,woolworths-catalogue-4-10-mar-2020,2020,Multi-State,1970-01-01,2025-11-27T15:04:56.876185,44,44.0,True,2702
woolworths,Woolworths Catalogue 26 Feb - 3 Mar 2020,woolworths-catalogue-26-feb-3-mar-2020,2020,Multi-State,1970-01-01,2025-11-27T15:04:59.578096,45,45.0,True,2690
woolworths,Woolworths Catalogue 19 - 25 Feb 2020,woolworths-catalogue-19-25-feb-2020,2020,Multi-State,1970-01-01,2025-11-27T15:05:02.439713,43,43.0,True,2669
woolworths,Woolworths Catalogue 12 - 18 Feb 2020,woolworths-catalogue-12-18-feb-2020,2020,Multi-State,1970-01-01,2025-11-27T15:05:05.282391,45,45.0,True,2642
woolworths,Woolworths Catalogue 5 - 11 Feb 2020,woolworths-catalogue-5-11-feb-2020,2020,Multi-State,1970-01-01,2025-11-27T15:05:08.148710,44,44.0,True,2607
woolworths,Woolworths Catalogue 29 Jan - 4 Feb 2020,woolworths-catalogue-29-jan-4-feb-2020,2020,Multi-State,1970-01-01,2025-11-27T15:05:10.620255,40,40.0,True,2590
woolworths,Woolworths Catalogue 22 - 28 Jan 2020,woolworths-catalogue-22-28-jan-2020,2020,Multi-State,1970-01-01,2025-11-27T15:05:13.316533,39,39.0,True,2565
woolworths,Woolworths Catalogue 15 - 21 Jan 2020,woolworths-catalogue-15-21-jan-2020,2020,Multi-State,1970-01-01,2025-11-27T15:05:15.559229,37,37.0,True,2542
woolworths,Woolworths Catalogue Meals 15 - 21 Jan 2020 ,woolworths-catalogue-meals-15-21-jan-2020,2020,Multi-State,1970-01-01,2025-11-27T15:05:16.032828,8,8.0,True,2541
woolworths,Woolworths Catalogue 8 - 14 Jan 2020,woolworths-catalogue-8-14-jan-2020,2020,Multi-State,1970-01-01,2025-11-27T15:05:17.486200,38,38.0,True,2521
woolworths,Woolworths Catalogue 2 - 7 Jan 2020,woolworths-catalogue-2-7-jan-2020,2020,Multi-State,1970-01-01,2025-11-27T15:05:19.902018,37,37.0,True,2500
woolworths,Woolworths Catalogue 26 Dec - 1 Jan 2020,woolworths-catalogue-26-dec-1-jan-2019,2020,Multi-State,1970-01-01,2025-11-27T15:05:21.812192,32,32.0,True,2476
woolworths,Woolworths Catalogue 29 Dec 2021 - 4 Jan 2022,woolworths-catalogue-29-dec-2021,2021,Multi-State,2021-12-29,2025-11-27T15:05:24.149035,38,38.0,True,17864
woolworths,Woolworths Catalogue 22 - 28 Dec 2021,woolworths-catalogue-22-dec-2021,2021,Multi-State,2021-12-22,2025-11-27T15:05:26.971717,48,48.0,True,17830
woolworths,Woolworths Catalogue 15 - 21 Dec 2021,woolworths-catalogue-15-dec-2021,2021,Multi-State,2021-12-15,2025-11-27T15:05:29.086454,54,54.0,True,17812
woolworths,Woolworths Catalogue 8 - 14 Dec 2021,woolworths-catalogue-8-dec-2021,2021,Multi-State,2021-12-08,2025-11-27T15:05:32.077837,50,50.0,True,17777
woolworths,Woolworths Catalogue 1 - 7 Dec 2021 NSW,woolworths-catalogue-1-dec-2021-nsw,2021,NSW,2021-12-01,2025-11-27T15:05:33.885043,52,52.0,True,17747
woolworths,Woolworths Catalogue 1 - 7 Dec 2021 VIC ,woolworths-catalogue-1-7-dec-2021-vic,2021,VIC,2021-12-01,2025-11-27T15:05:37.106779,52,52.0,True,17746
woolworths,Woolworths Catalogue Christmas Inspiration 1 - 7 Dec 2021,woolworths-catalogue-christmas-inspiration-1-dec-2021,2021,Multi-State,2021-12-01,2025-11-27T15:05:38.580266,22,22.0,True,17745
woolworths,Woolworths Catalogue 24 - 30 Nov 2021,woolworths-catalogue-24-nov-2021,2021,Multi-State,2021-11-24,2025-11-27T15:05:41.708436,50,50.0,True,17713
woolworths,Woolworths Catalogue Black Friday 2021,woolworths-catalogue-black-friday-2021,2021,Multi-State,2021-11-24,2025-11-27T15:05:42.584830,16,16.0,True,17712
woolworths,Woolworths Catalogue 17 - 23 Nov 2021,woolworths-catalogue-17-nov-2021,2021,Multi-State,2021-11-17,2025-11-27T15:05:45.227843,49,49.0,True,17681
woolworths,Woolworths Catalogue 10 - 16 Nov 2021,woolworths-catalogue-10-nov-2021,2021,Multi-State,2021-11-10,2025-11-27T15:05:48.237817,49,49.0,True,17654
woolworths,Woolworths Catalogue 3 - 9 Nov 2021,woolworths-catalogue-3-nov-2021,2021,Multi-State,2021-11-03,2025-11-27T15:05:50.822224,50,50.0,True,17620
woolworths,Woolworths Catalogue Health & Beauty 3 - 9 Nov 2021,woolworths-catalogue-health-and-beauty-3-nov-2021,2021,Multi-State,2021-11-03,2025-11-27T15:05:51.291682,8,8.0,True,17619
woolworths,Woolworths Catalogue 27 Oct - 2 Nov 2021,woolworths-catalogue-27-oct-2021,2021,Multi-State,2021-10-27,2025-11-27T15:05:54.151589,51,51.0,True,17591
woolworths,Woolworths Catalogue 20 - 26 Oct 2021,woolworths-catalogue-20-oct-2021,2021,Multi-State,2021-10-20,2025-11-27T15:05:56.703604,48,48.0,True,17563
woolworths,Woolworths Catalogue Halloween 20 - 26 Oct 2021,woolworths-catalogue-halloween-20-oct-2021,2021,Multi-State,2021-10-20,2025-11-27T15:05:57.585317,14,14.0,True,17561
woolworths,Woolworths Catalogue 13 - 19 Oct 2021,woolworths-catalogue-13-oct-2021,2021,Multi-State,2021-10-13,2025-11-27T15:06:00.360092,49,49.0,True,17531
woolworths,Woolworths Catalogue 6 - 12 Oct 2021,woolworths-catalogue-6-oct-2021,2021,Multi-State,2021-10-06,2025-11-27T15:06:02.788003,42,42.0,True,17508
woolworths,Woolworths Catalogue 29 Sep - 5 Oct 2021,woolworths-catalogue-29-sep-2021,2021,Multi-State,2021-09-29,2025-11-27T15:06:05.365606,44,44.0,True,17481
woolworths,Woolworths Catalogue Halloween 29 Sep - 5 Oct 2021,woolworths-catalogue-halloween-29-sep-2021,2021,Multi-State,2021-09-29,2025-11-27T15:06:05.988068,10,10.0,True,17479
woolworths,Woolworths Catalogue 22 - 28 Sep 2021,woolworths-catalogue-22-sep-2021,2021,Multi-State,2021-09-22,2025-11-27T15:06:08.911539,45,45.0,True,17460
woolworths,Woolworths Catalogue 15 - 21 Sep 2021,woolworths-catalogue-15-sep-2021,2021,Multi-State,2021-09-15,2025-11-27T15:06:11.818271,53,53.0,True,17421
woolworths,Woolworths Catalogue 8 - 14 Sep 2021,woolworths-catalogue-8-sep-2021,2021,Multi-State,2021-09-08,2025-11-27T15:06:14.868929,47,47.0,True,17394
woolworths,Woolworths Catalogue 1 - 7 Sep 2021,woolworths-catalogue-1-sep-2021,2021,Multi-State,2021-09-01,2025-11-27T15:06:18.202662,51,51.0,True,17368
woolworths,Woolworths Catalogue 25 - 31 Aug 2021,woolworths-catalogue-25-aug-2021,2021,Multi-State,2021-08-25,2025-11-27T15:06:21.025474,41,41.0,True,17336
woolworths,Woolworths Catalogue 18 - 24 Aug 2021,woolworths-catalogue-18-aug-2021,2021,Multi-State,2021-08-18,2025-11-27T15:06:24.115084,52,52.0,True,17307
woolworths,Woolworths Catalogue 11 - 17 Aug 2021,woolworths-catalogue-11-aug-2021,2021,Multi-State,2021-08-11,2025-11-27T15:06:26.673905,44,44.0,True,17292
woolworths,Woolworths Catalogue 4 - 10 Aug 2021,woolworths-catalogue-4-aug-2021,2021,Multi-State,2021-08-04,2025-11-27T15:06:29.510293,49,49.0,True,17269
woolworths,Woolworths Catalogue 28 Jul - 3 Aug 2021,woolworths-catalogue-28-jul-2021,2021,Multi-State,2021-07-28,2025-11-27T15:06:31.917472,40,40.0,True,17249
woolworths,Woolworths Catalogue 21 - 27 Jul 2021,woolworths-catalogue-21-jul-2021,2021,Multi-State,2021-07-21,2025-11-27T15:06:34.706375,43,43.0,True,17231
woolworths,Woolworths Catalogue 14 - 20 Jul 2021,woolworths-catalogue-14-jul-2021,2021,Multi-State,2021-07-14,2025-11-27T15:06:37.600463,42,42.0,True,17214
woolworths,Woolworths Catalogue 7 - 13 Jul 2021,woolworths-catalogue-7-jul-2021,2021,Multi-State,2021-07-07,2025-11-27T15:06:40.425448,48,48.0,True,17194
woolworths,Woolworths Catalogue 30 Jun - 6 Jul 2021,woolworths-catalogue-30-jun-2021,2021,Multi-State,2021-06-30,2025-11-27T15:06:42.499964,38,38.0,True,17173
woolworths,Woolworths Catalogue 23 - 29 Jun 2021,woolworths-catalogue-23-jun-2021,2021,Multi-State,2021-06-23,2025-11-27T15:06:45.439905,51,51.0,True,17154
woolworths,Woolworths Catalogue 16- 22 Jun 2021,woolworths-catalogue-16-jun-2021,2021,Multi-State,2021-06-16,2025-11-27T15:06:48.549211,52,52.0,True,17134
woolworths,Woolworths Catalogue 9 - 15 Jun 2021,woolworths-catalogue-9-jun-2021,2021,Multi-State,2021-06-09,2025-11-27T15:06:51.668879,50,50.0,True,17117
woolworths,Woolworths Catalogue 2 - 8 Jun 2021,woolworths-catalogue-2-jun-2021,2021,Multi-State,2021-06-02,2025-11-27T15:06:54.453948,44,44.0,True,17092
woolworths,Woolworths Catalogue 26 May - 1 Jun 2021,woolworths-catalogue-26-may-2021,2021,Multi-State,2021-05-26,2025-11-27T15:06:56.950255,43,43.0,True,17071
woolworths,Woolworths Catalogue 19 - 25 May 2021,woolworths-catalogue-19-may-2021,2021,Multi-State,2021-05-19,2025-11-27T15:07:00.121705,46,46.0,True,9613
woolworths,Woolworths Catalogue 12 - 18 May 2021,woolworths-catalogue-12-may-2021,2021,Multi-State,2021-05-12,2025-11-27T15:07:02.921597,44,44.0,True,9589
woolworths,Woolworths Catalogue 5 - 11 May 2021,woolworths-catalogue-5-may-2021,2021,Multi-State,2021-05-05,2025-11-27T15:07:05.677463,51,50.0,True,9568
woolworths,Woolworths Catalogue 28 Apr - 4 May 2021,woolworths-catalogue-28-apr-2021,2021,Multi-State,2021-04-28,2025-11-27T15:07:08.825601,50,50.0,True,9538
woolworths,Woolworths Catalogue 21 - 27 Apr 2021,woolworths-catalogue-21-apr-2021,2021,Multi-State,2021-04-21,2025-11-27T15:07:11.136063,46,46.0,True,9515
woolworths,Woolworths Catalogue Health & Beauty 21 - 27 Apr 2021,woolworths-catalogue-health-and-beauty-21-apr-2021,2021,Multi-State,2021-04-21,2025-11-27T15:07:11.548173,8,8.0,True,9513
woolworths,Woolworths Catalogue 14 - 20 Apr 2021,woolworths-catalogue-14-apr-2021,2021,Multi-State,2021-04-14,2025-11-27T15:07:14.727843,47,47.0,True,9504
woolworths,Woolworths Catalogue Health & Beauty 14 - 20 Apr 2021,woolworths-catalogue-health-and-beauty-14-apr-2021,2021,Multi-State,2021-04-14,2025-11-27T15:07:15.211176,8,8.0,True,9501
woolworths,Woolworths Catalogue 7 - 13 Apr 2021,woolworths-catalogue-7-apr-2021,2021,Multi-State,2021-04-07,2025-11-27T15:07:17.873572,42,42.0,True,9461
woolworths,Woolworths Catalogue 31 Mar - 6 Apr 2021,woolworths-catalogue-31-mar-2021,2021,Multi-State,2021-03-31,2025-11-27T15:07:20.813169,49,49.0,True,9441
woolworths,Woolworths Catalogue 24 - 30 Mar 2021,woolworths-catalogue-24-mar-2021,2021,Multi-State,2021-03-24,2025-11-27T15:07:23.519694,44,44.0,True,9414
woolworths,Woolworths Catalogue 17 - 23 Mar 2021,woolworths-catalogue-17-mar-2021,2021,Multi-State,2021-03-17,2025-11-27T15:07:26.601245,53,53.0,True,9384
woolworths,Woolworths Catalogue 10 - 16 Mar 2021,woolworths-catalogue-10-mar-2021,2021,Multi-State,2021-03-10,2025-11-27T15:07:29.451661,49,49.0,True,9355
woolworths,Woolworths Catalogue 10 - 16 Mar 2021,woolworths-catalogue-10-16-mar-2021,2021,Multi-State,2021-03-10,2025-11-27T15:07:29.926587,8,8.0,True,9354
woolworths,Woolworths Catalogue 3 - 9 Mar 2021,woolworths-catalogue-3-mar-2021,2021,Multi-State,2021-03-03,2025-11-27T15:07:32.735909,48,48.0,True,9321
woolworths,Woolworths Catalogue Health and Beauty 3 - 9 Mar 2021,woolworths-catalogue-health-and-beauty-3-9-mar-2021,2021,Multi-State,2021-03-03,2025-11-27T15:07:33.286368,8,8.0,True,9320
woolworths,Woolworths Catalogue 24 Feb - 2 Mar 2021,woolworths-catalogue-24-feb-2021,2021,Multi-State,2021-02-24,2025-11-27T15:07:36.204965,47,47.0,True,9299
woolworths,Woolworths Catalogue Baby Products 24 Feb - 2 Mar 2021,woolworths-catalogue-baby-products-24-feb-2021,2021,Multi-State,2021-02-24,2025-11-27T15:07:38.909775,47,47.0,True,9297
woolworths,Woolworths Catalogue 17 - 23 Feb 2021,woolworths-catalogue-17-feb-2021,2021,Multi-State,2021-02-17,2025-11-27T15:07:42.107750,50,50.0,True,9270
woolworths,Woolworths Catalogue 10 - 16 Feb 2021,woolworths-catalogue-10-feb-2021,2021,Multi-State,2021-02-10,2025-11-27T15:07:45.681061,48,48.0,True,9241
woolworths,Woolworths Catalogue 3 - 9 Feb 2021,woolworths-catalogue-3-feb-2021,2021,Multi-State,2021-02-03,2025-11-27T15:07:48.372130,46,46.0,True,9213
woolworths,Woolworths Catalogue 27 Jan - 2 Feb 2021,woolworths-catalogue-27-jan-2021,2021,Multi-State,2021-01-27,2025-11-27T15:07:51.825539,51,51.0,True,9189
woolworths,Woolworths Catalogue Health and Beauty 27 Jan - 2 Feb 2021,woolworths-catalogue-health-and-beauty-27-jan-2021,2021,Multi-State,2021-01-27,2025-11-27T15:07:52.444202,8,8.0,True,9187
woolworths,Woolworths Catalogue Back to School 27 Jan 2021,woolworths-catalogue-back-to-school-27-jan-2021,2021,Multi-State,2021-01-27,2025-11-27T15:07:53.360975,16,16.0,True,9185
woolworths,Woolworths Catalogue 20 - 26 Jan 2021,woolworths-catalogue-20-jan-2021,2021,Multi-State,2021-01-20,2025-11-27T15:07:56.163452,52,52.0,True,9165
woolworths,Woolworths Catalogue Health Beauty 20 - 26 Jan 2021,woolworths-catalogue-health-beauty-20-jan-2021,2021,Multi-State,2021-01-20,2025-11-27T15:07:56.885743,8,8.0,True,9163
woolworths,Woolworths Catalogue 13 - 19 Jan 2021,woolworths-catalogue-13-jan-2021,2021,Multi-State,2021-01-13,2025-11-27T15:07:59.906317,54,54.0,True,9137
woolworths,Woolworths Catalogue 6 - 12 Jan 2021,woolworths-catalogue-6-jan-2021,2021,Multi-State,2021-01-06,2025-11-27T15:08:02.639903,44,44.0,True,9112
woolworths,Woolworths Catalogue New Year 2022 - 2023,woolworths-catalogue-new-year-2022,2022,Multi-State,2022-12-28,2025-11-27T15:08:04.905979,28,28.0,True,19493
woolworths,Woolworths Catalogue Christmas 21 - 27 Dec 2022,woolworths-catalogue-christmas-21-dec-2022,2022,Multi-State,2022-12-21,2025-11-27T15:08:06.656613,47,47.0,True,19451
woolworths,Woolworths Catalogue Christmas 14 - 20 Dec 2022,woolworths-catalogue-christmas-14-dec-2022,2022,Multi-State,2022-12-14,2025-11-27T15:08:09.746455,50,50.0,True,19419
woolworths,Woolworths Catalogue 7 - 13 Dec 2022,woolworths-catalogue-7-dec-2022,2022,Multi-State,2022-12-07,2025-11-27T15:08:12.664009,48,48.0,True,19372
woolworths,Woolworths Catalogue 30 Nov - 6 Dec 2022,woolworths-catalogue-30-nov-2022,2022,Multi-State,2022-11-30,2025-11-27T15:08:15.582688,46,46.0,True,19335
woolworths,Woolworths Catalogue Christmas 30 Nov - 27 Dec 2022,woolworths-catalogue-christmas-30-nov-2022,2022,Multi-State,2022-11-30,2025-11-27T15:08:17.060565,26,26.0,True,19334
woolworths,Woolworths Catalogue 23 - 29 Nov 2022,woolworths-catalogue-23-nov-2022,2022,Multi-State,2022-11-23,2025-11-27T15:08:18.501334,44,44.0,True,19305
woolworths,Woolworths Catalogue Black Friday 2022,woolworths-catalogue-black-friday-2022,2022,Multi-State,2022-11-23,2025-11-27T15:08:19.522021,14,14.0,True,19303
woolworths,Woolworths Catalogue Health & Beauty 23 - 29 Nov 2022,woolworths-catalogue-health-and-beauty-23-nov-2022,2022,Multi-State,2022-11-23,2025-11-27T15:08:20.015123,8,8.0,True,19302
woolworths,Woolworths Catalogue 16 - 22 Nov 2022,woolworths-catalogue-16-nov-2022,2022,Multi-State,2022-11-16,2025-11-27T15:08:22.389793,54,54.0,True,19261
woolworths,Woolworths Catalogue 9 - 15 Nov 2022,woolworths-catalogue-9-nov-2022,2022,Multi-State,2022-11-09,2025-11-27T15:08:25.152906,48,48.0,True,19232
woolworths,Woolworths Catalogue Health & Beauty 9 - 15 Nov 2022,woolworths-catalogue-health-and-beauty-9-nov-2022,2022,Multi-State,2022-11-09,2025-11-27T15:08:25.764699,10,10.0,True,19231
